S_Q_AB_nCi_2_NS7_C_KA_c_MAS,MX_B_AB_nCi_2_SS6_C_SRW_c-p_MAS,S_TrB_AB_nCi_3_M26(M8)_SS4_T_KA_m-r_MID,VC_TrC_AB_nCi_3_M26(M5)_NS5_T_KA_h_MID,P3_F_AB_nCi_2_NS1_H_T_NSRW_e_MAS,SD_F_BB_Ci(2.0;-2.0)_2_SS1_H_T_KA_e_MAS,Q3_B_AB_nCi_2_NS3_T_LGP[1]_h-s_MAS,SD_Q_AB_Ci(2.0;-2.0)_2_SS2_H_n_X_LGP[2-4]_p_MAS,VC_B_AB_nCi_2_NS7_X_NSRW_r-m_MAS,VC_TrQB_AB_nCi_3_M22(M16)_SS1_T_LG3L[2-3]_LGL[2-3]_m-p_MID,S_Q_BB_Ci(2.0;-2.0)_2_MP1_H_T_KA_c_MAS,Q2_B_AB_nCi_2_NS1_T_NSRW_h-s_MAS,MX_TrB_AB_nCi_3_M20(M8)_SS6_T_KA_m-r_MID,MX_B_AB_nCi_2_SS1_n_X_LGP[1-3]_p-h_MAS,ES_RA_TrC_AB_nCi_3_M27_SS0_T_KA_v_MID,N1_Q_AB_nCi_2_MP7_H_n_T_LGP[1]_v_MAS,TS[1]_K_TrC_AB_nCi_3_M27_NS0_T_KA_p_MID,S_B_AB_nCi_2_NS3_X_KA_e-c_MAS,P3_F_AB_nCi_2_SS2_X_SRW_p_MAS,S_TrB_AB_nCi_3_M27_SS1_T_KA_r-p_MID,MN_Tr_AB_nCi_3_M20(M8)_NS1_X_KA_a-e-v_MID,K_TrQB_AB_nCi_3_M26(M8)_NS5_X_KA_r-p_MID,I50_TrC_AB_nCi_3_M20(M5)_NS7_C_KA_h_MID,RA_TrB_AB_nCi_3_M21(M1)_MP0_T_KA_r-p_MID,S_TrQB_AB_nCi_3_M22(M1)_SS1_T_LG3L[1-2]_LGL[1-2]_r-p_MID,AC[1]_I50_TrB_AB_nCi_3_M20(M15)_SS5_T_KA_e-v_MID,S_Q_AB_Ci(2.0;-2.0)_2_SS1_H_n_T_KA_c_MAS,MX_TrB_AB_nCi_3_M26(M8)_SS7_C_KA_m-r_MID,MN_Tr_AB_nCi_3_M19(M11)_SS1_X_KA_a-e-v_MID,K_Tr_AB_nCi_3_M22(M5)_SS5_T_KA_a-e-v_MID,MN_TrB_AB_nCi_3_M25(M15)_SS6_T_KA_m-r_MID,S_B_AB_nCi_2_NS5_X_NSRW_c-m_MAS,MX_TrQB_AB_nCi_3_M26(M1)_SS7_C_KA_r-p_MID,GV[3]_K_Tr_AB_nCi_3_M25(M13)_SS6_T_KA_m-a-c_MID,P3_F_AB_nCi_2_SS2_H_T_NSRW_e_MAS,MN_Tr_AB_nCi_3_M26(M8)_NS1_X_KA_a-e-v_MID,RA_TrF_AB_nCi_3_M21(M11)_SS3_T_LG3L[2-3]_LGL[2-3]_p_MID,MN_F_AB_nCi_2_SS2_T_LGP[1;2;6]_p_MAS,I50_TrF_AB_nCi_3_M21(M5)_NS7_T_LGA[0.0-1.0]_h_MID,SD_F_AB_nCi_2_NS2_X_KA_e_MAS,S_TrQB_AB_nCi_3_M26(M14)_SS1_T_KA_r-p_MID,N3_B_AB_nCi_2_NS4_n_T_KA_e-h_MAS,IB_K_Tr_AB_nCi_3_M28_NS2_T_KA_a-v-p_MID,K_TrQB_AB_nCi_3_M21(M5)_SS1_T_KA_r-p_MID,I50_TrF_AB_nCi_3_M27_MP1_T_KA_p_MID,PEOE_VSA2,SMR_VSA10,SMR_VSA3,SMR_VSA6,SlogP_VSA1,TPSA,VSA_EState2,NOCount,fr_NH0,fr_allylic_oxid,Target
1.076456687,0.796939064,-0.062069949,0.245969665,8.040210452,0.440698505,27.47857977,2.142381232,1.080642019,0.480312878,0.945416583,3.154268107,4.880861687,6.085041333,8410.668816,111.6336741,-0.96145563,0.327246619,2.539243401,0.011685484,-490.7432293,-0.442329226,1.206709707,0.886300988,0.727864622,1358.270946,-2.573369584,3.302227474,-21.22048854,-1.012643511,0.869418638,0.162047888,24.29233207,-1.790386554,1.673582801,-562.6589468,0.951040659,1.058461111,3.676522308,8.995008921,-0.176013624,1672.560274,0.460984058,-0.58023744,0.058690341,0,12.18390587,0,6.606881965,0,62.7,12.5662037,4,2,0,4.91
-0.207567952,0.48547673,0.383261758,0.339323168,8.231182725,0.548967678,27.13089664,1.315502094,0.876808681,0.467389659,-2.068521174,3.233440995,5.045659035,6.600716371,6890.603245,133.6235404,-1.002172946,0.227563364,2.663251401,0.381194264,-438.551214,-2.005779858,0.953805038,1.139145139,1.159501816,256.8859533,-0.716678781,3.811033447,-22.27898703,-2.257146645,1.228617926,-0.572302239,67.66808272,0,1.559955654,-476.53794,2.979437934,1.0703,1.379006253,9.459454001,-0.202810591,1612.7257,-0.306086369,-1.77390209,0.060356549,4.794537184,11.99784553,0,0,0,53.47,12.19509259,3,2,0,3.96
0,0,0.831836906,0.321974712,6.326972276,0.345462224,14.25770834,2.275393328,0.967005812,0.417303919,1.937219098,2.119784585,5.997674628,4.459925714,20572.37202,103.5201541,-1.819785934,0.350829398,2.415300407,1.533976231,-950.336629,-0.073994007,0,0.52093054,-0.817570568,1461.135828,-4.298737202,0,-11.49301651,16.94580874,1.532004837,0.130993724,0,-0.532431297,1.985731845,-1245.415097,0.787988813,2.6120625,4.019462745,5.552771689,0.395022444,1339.568145,5.064530859,12.28516552,0.007094452,0,8.602392481,0,0,13.57124149,27.69,0,3,0,0,5.51
-2.065342443,0.233761294,1.591242054,0.424894408,6.671883581,0.250035448,16.40247295,3.69367092,0.853555256,0.637728868,3.560067696,2.334044805,6.417150183,6.530462543,25985.25764,134.0192587,-0.679246803,-0.484644567,3.566371049,1.915909861,-270.762046,2.089187278,0.76128259,0.773188892,1.314302859,1866.887642,5.207372003,5.570251571,-13.92066789,4.067459965,1.517152617,-3.053360554,99.40500833,0.118994281,1.846032542,-373.0213937,1.265665052,0.966475,2.667227219,4.187370274,-0.478947862,888.4069628,5.06723141,4.114161041,0.057090075,0,8.317393253,0,0,0,9.23,0,1,0,1,3.78
-1.356614484,0.26258804,1.920558884,0.541113146,6.662010932,0.237622855,12.99541655,3.539832313,0.709288406,0.693726202,1.108489409,2.372115382,6.505751145,6.560122253,24487.17918,141.8595137,-1.469901577,0.159764411,3.316643748,0.125227569,-152.6101434,3.24241481,1.135360043,0.667649838,1.29880689,2931.752434,4.804593141,6.652806492,-14.02677235,-1.02013992,0.806254815,-2.758550099,68.67583468,-1.744205568,1.794418049,-212.003522,2.893362823,0.786925,6.599284846,4.179975329,0.25911181,920.7493168,0.11367572,-0.959376139,0.053751261,0,8.317393253,0,0,0,9.23,0,1,0,1,3.94
1.211758635,0.043011658,0.840077967,0.576960866,6.683140577,0.266131007,11.43360781,6.656601,1.375256837,1.06904627,3.905807038,2.061795942,4.6025508,4.882223803,16827.00386,155.7386134,-0.564353314,2.512018194,4.081222222,-0.140685847,-25.81969194,9.908532513,1.067737507,0.229154187,0.802194847,2281.142646,-0.397105906,4.688819175,-3.226426113,-0.496697644,1.050254425,0.479156955,86.29482363,26.22655339,1.742757593,-45.38657368,0.537101905,1.444395833,1.880531405,2.752442972,0.350067534,322.6394426,7.843938005,-0.199256965,0.017485623,0,8.073872301,0,0,0,0,0,0,0,2,1.98
-3.125271726,0.021712608,2.512067353,0.50028189,6.593500412,0.298013271,13.48990782,6.649409296,1.25987918,1.506642325,3.266777663,1.882389174,9.031843412,4.977454523,41464.36551,186.0019156,-1.062154481,0.536229356,4.17575,0.798284772,-891.3889914,6.77232173,1.162603291,0.30690455,0.816696163,1538.009148,-5.579630754,6.73130633,-21.49468644,5.638084929,1.775709756,1.868504466,119.900344,-0.40773085,1.763367038,-1173.19814,1.466056889,1.393921875,3.82253993,2.911311835,-0.041455232,356.6288471,-0.487783357,-0.379331783,0.030509277,0,18.37693454,0,0,0,0,0,0,0,2,4.74
-0.706716653,0.379817879,0.755823948,0.15355495,6.888442685,0.241867755,12.61231306,1.88727985,0.982941397,0.597482302,-0.569891626,1.846454253,4.455479674,2.553403532,8870.733573,118.0092063,0.506642953,0.187237313,1.7332,0.475466709,-140.1010865,-2.464077395,1.973438567,0.477857271,-0.10441145,666.2213242,3.47190827,3.333158835,-16.23608773,-1.401564612,1.358471742,-1.864182317,45.49604748,0,1.725352658,-160.0957343,1.149270114,1.023375,4.017486078,3.837757223,0.116477036,896.6692037,1.465807875,-2.905725208,0.03302991,0,0,0,6.606881965,0,9.23,0,1,0,0,3.92
-3.395891732,0.539100617,0.016643305,0.352924731,7.479427495,0.342355399,18.98527089,4.104301598,0.783470672,0.538010675,0.312232484,2.64141416,5.792480633,3.987631981,24804.28571,91.63850923,0.253132429,0.783311834,1.681346176,0.252201683,-540.3394782,1.578227307,1.25E-04,0.341219799,0.153760459,1459.273258,-1.617124776,3.528713522,-4.426134981,1.504234222,0.299435726,0.268853147,88.51230833,5.498501202,2.056120135,-776.7250556,2.150799466,2.259411719,3.972258197,3.330901788,-0.00308966,2610.595836,16.86576133,-1.193350072,0.024801815,0,23.87757019,0,6.606881965,15.56017694,18.46,0,2,0,0,8.16
-2.751352822,0.222218594,0.012095932,0.354100066,7.343601619,0.343025994,18.89252059,3.743955204,0.768780414,0.681658781,0.070179457,2.650419296,6.1590903,4.087118694,24362.68579,92.01682422,0.118698865,0.582728443,1.636633128,0.111692735,-713.9673026,-0.568313332,2.54E-04,0.357354059,0.023577298,1840.741982,-0.519594054,5.690549806,-3.117330961,4.39518138,0.503652508,0.19631234,130.0396437,3.207936664,2.061489888,-993.8384893,0.655640012,1.137229911,4.410431712,3.105566611,0.166217348,2676.859687,15.65219094,-1.38175834,0.02625486,0,23.87757019,0,0,15.56017694,9.23,0,1,0,1,0.58
-4.101180093,0.198623732,-0.024622508,0.343746001,7.389787411,0.328148707,18.98513037,3.862183817,0.802049227,0.534342759,-0.146471834,2.641637919,5.808965132,4.028848013,25764.33749,92.73056999,0.267764285,0.649704372,1.673420159,0.149108554,-365.8349992,1.233470319,1.62E-04,0.347490328,0.052261765,1458.277464,-0.276445845,4.822285626,-3.20619285,1.683659916,0.382385161,0.067318443,109.2776257,1.397879967,2.036461525,-517.9401409,2.13085699,2.374411719,4.054449324,3.043871269,-0.01548023,2600.563152,6.539115151,-1.157315876,0.024383688,0,23.87757019,0,0,15.56017694,9.23,0,1,0,2,1.38
-1.642124435,0.385202422,-1.047244001,0.481335981,6.930265635,0.392105172,18.72278752,1.259082112,1.244593066,0.450138082,-1.352947913,2.151226712,5.146298482,4.594101524,6747.125862,144.61856,1.696703766,-0.56881507,4.372159091,0.459174616,-477.3666865,-0.919281803,0.785946133,1.227260696,-0.551377451,1203.428918,-2.510066942,1.201729174,-11.12409728,1.710012872,1.123579774,-2.545640631,17.54190628,2.670400657,1.881969865,-538.3494666,2.507819756,0.520265625,1.674093011,9.92443437,-1.071575857,886.3770021,-1.246764897,-0.585223797,0.019284817,0,0,0,0,0,4.36,3.255925926,1,1,0,4.9
-1.991194065,0.108703831,-0.717730632,0.293029358,6.555100296,0.444696921,16.54312334,2.467796123,1.033248988,0.637551394,-0.262550472,2.418394266,5.011812374,4.073322631,7340.796397,108.8357992,-0.460350039,-0.187841497,3.85796875,0.52049116,-106.4941482,3.093487865,0.441110891,0.723226615,-0.293195198,1246.895889,3.73283465,1.775015411,-6.510795217,-0.734218363,1.576616814,-3.036796332,24.63105298,7.942587951,1.927603657,-139.5791134,2.647921903,1.621575,4.674459673,5.576552788,-0.029156702,934.5991544,-0.443015226,-0.268559038,0.066478637,0,12.40490243,0,0,0,12.36,3.41962963,1,1,0,4.59
-1.895715256,0.446308021,-0.101935308,0.478940077,7.321079617,0.408072197,22.28115981,2.314125431,0.85533775,0.312514075,0.465066708,2.488766011,5.719808369,4.134444359,6674.617855,130.8091119,1.115693854,-0.047080926,3.262978959,0.075322313,-45.81145096,-1.387815005,1.90079272,0.775411991,-0.208984973,496.3894087,-1.422086212,2.152599908,-2.193080846,-1.349788468,1.066785436,-1.63379015,33.99107068,3.710262076,1.873287142,-57.46314978,2.93167263,1.30050558,1.713945067,9.828376174,-0.714115882,1558.002403,1.99408663,-0.660341279,0.033025661,0,12.40490243,0,0,0,36.15,3.186553288,2,2,0,3.57
-0.907796355,0.697843245,0.204148927,0.358230474,7.265275869,0.40001871,19.44579541,4.87957821,1.041257008,1.17536683,1.213092136,2.611924838,6.693348692,3.648095751,10436.04883,118.8761159,-0.771474834,0.666325733,2.233586305,1.316607771,-391.7793026,7.597629014,0.838077943,0.783518457,-0.544330793,2091.101487,-2.418388829,3.947052468,-10.45048597,-0.815921151,1.36914352,-0.944328285,121.5305726,12.68598832,1.875258874,-496.9885248,2.830849673,2.388364854,8.522255946,6.370226922,-0.6331805,1299.201858,3.733363104,1.534186889,0.021829938,4.794537184,11.594566,0,4.899909731,10.63357721,46.33,12.98450859,3,1,1,7.68
-0.9936712,0.697949944,-0.263738326,0.4207772,7.299800327,0.467829012,19.09210535,4.760054241,0.837428369,0.617067228,2.546329284,2.403932354,4.990032909,3.615618837,11151.51961,114.1875383,0.201361412,0.972485428,2.196459506,1.359046763,-417.4513542,8.090165166,0.830898045,0.722743729,0.104514343,1943.344446,0.106279547,4.383668007,-10.26823165,0.449555926,1.250402662,-0.798804039,120.254006,7.107137192,1.866631937,-540.6224524,2.351577835,1.861347493,4.951092786,6.276363688,-0.776340365,1371.661121,5.427233984,0.936560619,0.00995893,4.794537184,11.594566,0,12.00970727,15.37044016,55.56,12.96916423,4,1,1,8.11
-1.323143867,0.376478253,-0.645414452,0.235791067,6.821203815,0.255406581,12.78005588,1.956777294,1.177917853,0.749080887,-0.729515939,1.967611477,3.772019268,2.615196085,9917.672546,121.9237383,-0.19021296,0.060852875,1.8928,0.107587739,-188.8923622,1.940639963,2.729972831,0.352149856,-0.288505818,45.98456822,4.204854752,3.721177157,-15.14567551,0.638311429,1.109070229,-2.259379956,39.3878563,3.959355307,1.748731973,-225.6794593,1.262076288,0.938729167,4.061013178,3.485334557,0.446952138,832.3273797,-1.643276594,3.428856426,0.043846783,0,0,0,6.606881965,0,9.23,0,1,0,0,3.76
-1.362448418,0.003871702,-0.72259087,0.431899752,6.175660515,0.330303259,7.404901549,3.308454074,0.798761148,0.891787043,0.349150994,2.084219853,3.479613986,4.798622187,12237.39823,184.5865328,-3.006567984,0.528420743,2.5536,-0.849747499,-226.4453275,-2.177968141,2.612141477,0.416442211,0.062905383,762.6801513,1.222771402,3.057751511,-21.53364991,-0.196157519,1.39906919,-2.14601125,37.62295542,-4.228533481,1.655540594,-260.1864068,0.756731214,1.3433,0.731304343,2.970248306,-2.059096021,133.7678604,1.190405475,-1.815169926,0.028176023,0,8.79673665,0,0,0,0,0,0,0,0,3.4
-0.830782935,0.010617663,0.039584664,0.344982916,6.126616538,0.422324158,14.21332939,3.030340764,0.722883487,0.809981962,-0.834656927,2.164234189,6.049801116,5.364196031,12605.29753,123.05083,0.375941927,-0.5542379,2.711625,0.480145368,-208.503241,0.033884525,0.203284568,0.911101375,-0.645825636,3358.401599,0.971130664,1.547292531,-12.01150254,-0.168597037,1.486916213,0.325674598,31.50163024,2.447678969,1.856293249,-253.5660207,2.527865771,2.276713141,5.709321433,2.767482309,-0.118226576,680.4975676,-0.508627229,-0.487860023,0.060384896,0,13.9834623,0,0,5.186725646,0,0,0,0,0,3.83
-1.601744437,0.033181245,-0.410109138,0.489832804,6.239546533,0.491307334,14.54809856,3.039460664,0.643382235,0.670274854,4.24174994,2.151298823,5.218150285,5.28206952,21338.07552,112.6946977,-0.847688629,-1.29253189,2.41419783,0.593874737,-275.4473333,2.887288254,0.196466994,0.826014452,-0.156947988,1588.426391,4.791064134,1.475210293,-11.4904668,-0.061540983,1.152373924,-3.163368199,17.25326685,10.46273822,1.846046665,-341.2567179,2.351230549,1.779776042,3.833649479,3.530338517,-0.326967707,936.1037116,1.294499204,-0.893872737,0.076952856,0,13.9834623,0,7.109797541,9.923588599,9.23,0,1,0,0,4.23
-0.745490802,0.001199608,-0.647870917,0.288011266,5.828177394,0.462947028,13.79568363,1.479203795,0.535242247,0.476588686,-0.380282715,2.066462688,5.776593532,3.172650331,11383.70029,127.9123275,6.289623587,0.010940646,1.7171,0.687126779,-118.0121478,1.449254063,0.192479429,1.148777209,-0.898926873,1806.347932,0.007233915,1.153958085,-6.419782241,-1.290110045,1.1223976,1.120469463,5.784451889,0.695654528,1.85466845,-141.3576343,1.447617286,1.551473958,1.090372325,2.398647545,-1.490527918,696.9764327,-1.904387056,-0.515381136,0.007883404,0,14.70632665,0,0,5.186725646,0,0,0,0,0,2.13
0,0,-0.110018567,0.304955388,5.962175396,0.294455909,13.87088575,1.705045972,0.402019537,0.517543928,-0.085614882,2.087359402,5.877475426,2.120507582,12930.06984,124.9736745,-1.813575478,1.639020585,1.614375,1.094555318,-138.5191776,1.979264391,0,0.726465983,-2.80465856,1730.914283,-0.183699133,0,-5.002728667,3.237632709,1.499069706,3.435923731,0,3.065065202,1.946778432,-179.7077341,2.665785943,3.671315104,2.014125666,2.936132283,-2.666973948,792.8097077,1.088349518,1.957512761,0.009504208,0,19.89305229,0,0,10.37345129,0,0,0,0,0,1.52
-3.28441104,0.033813392,-1.901404052,0.253974004,6.446935651,0.381324142,17.54837333,3.944255379,1.32155585,0.105110497,2.906160835,2.212861121,4.686069304,4.401656193,9399.906108,103.3941797,-1.537124538,-1.883252983,2.9605,0.838880681,-210.7970823,8.511289959,0.092887205,0.549247744,0.021776685,1377.996038,4.011192546,1.662518776,-5.204961904,2.960023208,1.809852638,-3.860002031,45.49089457,4.431987119,1.968959766,-282.4044483,2.144399404,3.39422619,8.312552001,4.022939153,-0.910082067,915.1659421,-1.338805943,0.143480889,0.047495952,0,11.37477255,0,11.94758171,4.899909731,3.24,2.271990741,1,1,0,5.54
-2.130180487,0.151556013,-1.777288194,0.306159467,6.591854624,0.430809882,16.32474595,2.676729084,0.959647059,0.479856962,-1.406378648,2.104983171,5.057774942,4.832259293,6747.125862,114.8744799,0.977345503,-0.1034726,3.635982143,0.23869464,-69.34406843,1.440699197,1.221294629,0.744469144,-0.751715477,2471.903604,3.383982367,2.215115431,-3.713521084,1.447375459,1.343234654,-2.843180559,57.3628101,4.458442539,1.928532506,-89.33638534,2.708764239,1.447353022,2.245318501,5.46496226,-1.442421042,863.7310949,0.743677795,-0.239379556,0.02381069,4.992404733,6.21460058,0,7.047671983,0,12.36,3.880925926,1,1,0,8.6
-3.351306738,0.15174757,-0.036920431,0.171024898,6.507475489,0.292516098,15.49699982,3.33906187,1.34000381,0.544701837,-1.622459695,2.091211807,5.791383754,4.01331712,8077.310878,113.0637593,-1.693918316,-0.215627248,4.19046875,0.654963663,-102.2850611,7.724606061,0.128138573,0.273510588,-0.425303954,2751.574045,3.026850634,2.083128815,-4.078539161,6.453342203,1.570265376,-3.713165351,61.64250969,10.01113512,1.97661886,-147.3437427,2.649938013,2.241600911,3.679874181,4.680906185,-0.628951123,881.1025338,0.376941489,-1.183255879,0.019362767,4.992404733,6.21460058,0,0,0,12.36,4.386851852,1,1,0,7.9
-0.855379276,0.26991215,0.835400764,0.284984427,6.836648114,0.254568549,14.70799414,3.238266727,0.812471179,0.423621869,3.161546805,1.98510715,5.098793823,6.434168853,5248.312279,93.38159997,2.504753429,-0.238158126,3.122176787,-1.21141631,-125.193252,-3.015657046,0.708420234,0.24394459,1.164516041,1109.850843,2.182417785,1.715797772,-18.61244827,-1.316678896,0.954791088,-0.590970683,20.43790725,0,1.927857295,-147.9930512,2.692529493,1.522033333,1.456142407,7.298352554,0.424031984,856.2695562,0.264663275,0.498524044,0.04157596,0,6.717516156,5.008912524,14.09534397,0,15.6,0,2,2,0,6.98
1.223902591,0.003138665,-0.680877625,0.373596239,6.387184511,0.39548739,18.28516158,4.944478615,0.993757925,0.815533525,-0.412750941,2.272839675,5.372422764,6.74592694,13282.16873,142.7360636,-1.099822743,-1.268804374,4.048125,-0.037634518,-27.32467959,2.556127706,0.267702307,0.77342603,-0.166584848,3649.085257,0.369793037,3.054284245,-2.181205776,6.754880958,1.473199785,-2.503208415,102.694313,-1.005776214,1.830918968,-39.57622964,0.216555023,1.739010417,4.053265383,2.770769252,-0.782099564,702.259236,-1.351248423,-1.081810955,0.023904992,0,14.14989241,0,0,0,0,0,0,0,0,-0.43
2.233997122,0.010829269,-0.252530045,0.390234798,6.405630166,0.405408078,14.50943525,5.292469418,1.143944173,0.543585858,-1.000911925,2.244506526,5.291643027,6.753231295,13959.39529,136.7438357,-1.234861837,-0.888621481,3.950071429,1.282975593,-28.75216002,1.528758634,0.333254547,0.754888634,-0.003287746,3403.581152,0.328453831,3.957478934,-1.614923856,-0.491612608,0.594820871,-2.196030562,124.1608592,-0.231457415,1.859569612,-41.95184057,2.209189162,2.443154018,9.007103125,2.990406155,-0.569319771,735.8055957,3.563371478,0.452122058,0.06117935,0,13.27025098,0,0,0,0,0,0,0,0,-0.65
-1.309741285,0.519896895,-0.48919122,0.178703302,7.389904448,0.340367575,21.54812347,4.25976908,1.325249069,0.387824212,0.733403536,2.442621941,5.285740734,3.416832119,10562.18856,136.7030058,-1.648798899,-0.006077282,2.172194292,1.342625888,-402.4858531,5.69066161,1.040683366,0.688701387,0.253193584,1881.44514,-4.273285779,3.398890988,-8.103840086,-0.38956815,1.621043326,-0.886856133,106.0832932,4.765250779,1.830279377,-493.8790896,2.095409695,2.299994271,7.74945606,7.254795337,-0.67021144,1434.608798,3.584815307,0.821844645,0.028920384,9.694446915,5.907179729,4.899909731,6.544756406,0,20.31,12.82312484,2,1,0,3.12
-0.02996132,0.374122646,-1.118868743,0.420137323,7.719422948,0.302094738,27.20099028,2.354031156,0.74909699,0.481227873,-1.707287411,2.66939247,5.150531226,6.546988931,9867.438234,118.8983847,-0.001251903,-0.160321227,3.001005336,-0.677556766,-634.9002168,1.168126639,0.668372549,1.110946311,-0.825648065,354.1697266,-2.119149505,3.556364464,-14.99507732,-0.850369346,0.110243177,-1.55660508,58.81807846,12.13776678,1.885902515,-749.211785,2.727628697,2.470927083,2.569132627,8.504264988,-0.890567098,1445.586017,2.290621698,0.437148872,0.041319,4.794537184,11.49492995,0,0,0,53.47,14.28736111,3,2,0,5.61
-0.611484153,0.449114272,-0.769677082,0.327628333,7.91633461,0.319499072,26.69146561,2.074602181,0.98144568,0.392374379,-2.664802693,2.953916277,4.272558037,6.329481713,8661.045818,132.7951848,-0.956789436,-0.155371306,2.761186445,-0.639491061,-671.667644,-1.379092247,0.358985648,1.051088589,0.157282838,1268.483686,-0.603258399,3.27430872,-21.90679042,-0.649488187,1.17221642,-1.234505801,79.53315515,-0.686736882,1.720570462,-771.7887327,2.720251088,2.188084821,2.94261851,9.14187003,0.106106038,1420.125973,0.722845287,0.222106284,0.023804318,4.794537184,11.49492995,0,0,0,53.47,13.63018519,3,2,0,3.44
-0.190535295,0.398976657,-1.098244739,0.39503698,7.586780215,0.315241868,26.63545366,2.38918813,0.872584422,0.310031085,-2.689179577,2.54619925,5.013995953,6.781210437,10206.18433,118.6335238,0.305420477,-0.424763661,3.014255945,-0.202919091,-828.3628858,1.689234183,0.591366728,1.0488956,-0.245013996,1193.995918,-2.308822756,3.417622578,-15.9217824,-1.792605868,0.734130368,-1.666532834,61.24135246,4.204792435,1.866935414,-988.4917804,3.001754328,2.502571429,1.745644731,8.345757807,-0.999172509,1422.601422,0.980663799,-0.138498698,0.039668976,4.794537184,11.49492995,0,0,0,53.47,14.55151927,3,2,0,3.51
-0.255097736,0.412320693,-1.242075047,0.3620434,7.484167135,0.318029238,26.59600251,2.495188845,0.967001893,0.318159329,-3.063310741,2.570031245,4.76580863,6.719868348,10528.83744,118.0916307,-0.116432712,-0.575106353,3.083420861,-0.426296233,-767.9487124,3.698241656,0.723653225,0.996588634,-0.145671405,3061.253593,-2.462457329,3.379792575,-16.95425935,-0.249931498,0.620624241,-1.759697623,112.6084757,12.13970231,1.853384889,-931.7023124,1.243853386,2.522503091,5.14661932,8.19762985,-0.931302869,1379.54292,0.747086361,0.49778659,0.0395104,4.794537184,11.49492995,0,0,0,53.47,14.83151927,3,2,0,2.72
0.788969032,0.545201446,-1.065563945,0.480959279,7.781390945,0.294197135,27.03898182,4.537842203,1.050273614,0.429793683,-3.252479723,2.662001323,5.844328908,7.72830762,11081.5474,123.9703964,-1.274438698,-0.465790925,3.283451549,-0.147238137,-604.9177208,6.500205675,0.650907599,2.148500404,0.389205298,1601.746402,-1.632879894,3.298356259,-14.19970254,-0.027551597,0.30902928,-1.049521258,134.7995329,5.060876359,1.836617312,-714.4176543,3.016618506,2.960427083,3.222886387,9.139842049,0.437988166,1585.064271,1.952563071,-0.298666814,0.07048015,4.794537184,22.58884688,0,0,0,53.47,15.08625,3,2,0,0.4
1.021948417,0.496183387,-1.082886518,0.394191618,7.8073064,0.309028153,27.21506828,3.559399722,0.65791905,0.431815054,-2.529848056,2.681698575,5.146524147,6.978476527,9734.093843,112.6961616,-0.030412988,-0.450929988,2.798698272,-0.625246572,-651.6047999,3.749716215,0.682696948,1.189483919,-0.251802633,1075.151623,-0.912102377,3.963590218,-17.17512737,-0.688769691,0.300616067,-0.739069734,39.89050475,3.671021648,1.877238595,-782.518287,2.610995607,2.477802083,5.055085725,9.310898744,-1.079208885,1523.828438,2.351732363,0.254350185,0.041588101,4.794537184,17.30625101,0,5.316788604,5.316788604,65.5,14.11375,4,2,0,3.16
-2.216937445,0.10582874,0.896059167,0.221745764,7.081234266,0.264919323,12.02458937,5.923166483,1.330981947,0.604515191,2.335188672,2.215640797,5.531950026,4.966339821,8656.821987,119.8474979,-0.880234752,-1.369128049,3.332739144,1.582720605,-395.7124344,2.7150688,0.351286731,0.552307081,1.379247761,2086.132258,3.83299876,5.391028325,-11.53113997,-1.230037022,1.053595442,-2.624555967,123.7943112,12.65903274,1.910186636,-526.9700325,2.651668803,2.314235417,3.964872296,4.51712593,1.670778909,568.9701556,4.314151561,3.683893296,0.017297846,0,0,9.799819462,33.22669761,0,6.48,4.999053997,2,2,2,12.51
-2.222423965,0.035191211,2.682959413,0.311483999,6.355008904,0.345861556,10.32542645,4.269750709,1.702158063,0.989046823,1.207521741,1.548746926,8.657663028,3.229577737,5670.242046,125.4389868,-1.714285714,-0.702869787,2.128,3.143526546,-150.7312331,8.815404222,0.645997695,1.362251436,1.871333424,1600.51557,2.291082755,4.238435988,-12.2894382,0.806313158,1.719831746,-2.811903206,86.0955428,-1.400649855,1.757332418,-219.9027842,1.849453905,2.128,0,4.125980247,3.016334505,370.8095911,-1.705968531,8.840400512,0.041345714,0,7.921588092,0,0,0,0,0,0,0,0,13.37
-3.365439972,0.033028019,3.620644895,0.30898914,6.809559594,0.217727864,7.487485742,4.957677022,2.437885901,0.495956303,1.894129443,2.125482634,6.684168515,3.155704257,6609.851173,130.0770736,-0.636061531,-1.272497301,2.793,3.41691916,-237.9526301,15.36525466,0.368952302,0.930809536,2.985827784,1559.36419,5.016253843,3.697091102,-8.014255011,3.229036826,0.984709199,-4.162247201,125.989845,6.048615747,1.786444903,-391.9589436,1.873095409,2.45385,3.458120137,3.093778282,3.867973082,345.4909416,2.153137013,11.99633778,0.012605587,0,7.921588092,0,0,0,0,0,0,0,0,14.64
